data_release,event_id,summary,status,ct_sources,event_date,date_year,date_month,date_day,wounded_low,wounded_high,killed_low,killed_high,killed_low_civilian,killed_high_civilian,killed_low_political,killed_high_political,killed_low_security,killed_high_security,ct_belt_bomb,ct_truck_bomb,ct_car_bomb,ct_weapon_oth,ct_weapon_unk,weapon_id,weapon_txt,weapon_type_txt,cbrn_txt,ucdp_conflict_sgv_1_id,ucdp_conflict_sgv_2_id,ucdp_conflict_osv_1_id,ucdp_conflict_osv_2_id,ucdp_dyad_sgv_1_id,ucdp_dyad_sgv_2_id,ucdp_dyad_osv_1_id,ucdp_dyad_osv_2_id,region_id,subregion_id,admin0_id,admin0_cow_id,admin1_id,city_id,Region,Subregion,admin0_txt,admin1_txt,city_txt,aimpoint_desc,latitude,longitude,target_desc,tt1_id,tt2_id,tt3_id,tt1_txt,tt2_txt,tt3_txt,tt_org_id,tt_natl_id,tt_ethnic_id,tt_org_txt,tt_natl_txt,tt_ethnic_txt,tt_relig_id,tt_denom_id,tt_sect_id,tt_relig_txt,tt_denom_txt,tt_sect_txt,ct_claimed,ct_denied,ct_suspect,group_clm_1_id,group_clm_2_id,group_clm_3_id,group_clm_1_txt,group_clm_2_txt,group_clm_3_txt,group_den_1_id,group_den_2_id,group_den_3_id,group_den_1_txt,group_den_2_txt,group_den_3_txt,group_susp_1_id,group_susp_2_id,group_susp_3_id,group_susp_1_txt,group_susp_2_txt,group_susp_3_txt,ct_attackers,ct_attackers_fem,ct_attackers_mal,ct_attackers_unk
02-Oct-20,-1967501429,"10/17/2004: In Mosul, Ninawa, Iraq at Bridge, Iraqi bridge in Mosul, 1 attacker attacked Iraqi civilians in a Confirmed Suicide suicide attack with a Car bomb, killing 5 people (5 civilian, 0 political, and 0 security) and wounding 15 people.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 4/23/2018 12:15:17 PM. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,2,10/17/2004,2004,10,7,15,15,5,5,5,5,0,0,0,0,0,0,1,0,0,5,Car bomb,VBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,21,116,645,2322,-1138982372,Asia,Western Asia,Iraq,Ninawa,Mosul,"Bridge, Iraqi bridge in Mosul",36.33,43.11,Iraqi civilians,1,5,31,Civilian,Infrastructure,Bridge,42,111,144,N/A,Iraqi,Unknown,14,50,20,Unknown,Unknown,Unknown,0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,0,1
02-Oct-20,-1965981106,"7/12/2007: In Miramshah, F.A.T.A., Pakistan at Office of the Political Agent (PA), top representative of the federal government in tribal areas, 1 attacker attacked Pakistani government workers in a Confirmed Suicide suicide attack with a Belt bomb, killing 3 people (0 civilian, 3 political, and 0 security) and wounding 3 people.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 7/27/2012. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,4,07-12-2007,2007,7,4,2,3,2,3,0,0,2,3,0,0,1,0,0,0,0,3,Belt bomb,PBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,13,187,770,3216,1493826739,Asia,Southern Asia,Pakistan,F.A.T.A.,Miramshah,"Office of the Political Agent (PA), top representative of the federal government in tribal areas",33,70.06,Pakistani government workers,2,13,72,Political,Domestic,Facility/Building,13,177,159,Domestic Government,Pakistani,N/A,18,49,21,N/A,N/A,N/A,0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,1,0
02-Oct-20,-1965262851,"2/18/2010: In Ramadi, Al-Anbar, Iraq at outside the gate of the main government compound, 1 attacker attacked Iraqi Police checkpoint in a Confirmed Suicide suicide attack with a Car bomb, killing 13 people (1 civilian, 0 political, and 4 security) and wounding 26 people.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 8/7/2012. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,3,2/18/2010,2010,2,4,15,26,10,13,0,1,0,0,4,4,0,0,1,0,0,5,Car bomb,VBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,21,116,645,2308,-593069132,Asia,Western Asia,Iraq,Al-Anbar,Ramadi,outside the gate of the main government compound,33.434167,43.268611,Iraqi Police checkpoint,3,22,122,Security,Police,Checkpoint,13,111,159,Domestic Government,Iraqi,N/A,18,49,21,N/A,N/A,N/A,0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,1,0
02-Oct-20,-1964855860,"1/25/2017: In Tikrit, Sala ad-Din, Iraq at Suwayda Village near Tel Ksaiba, 2 attackers attacked Iraqi Army and Popular Mobilization soldiers in a Possible - Conflicting Reports suicide attack with a Car bomb, killing 4 people (0 civilian, 0 political, and 2 security) and wounding 4 people.  Islamic State claimed the attack.  (Note: Claim status not verified!) The attack was verified as Possible - Conflicting Reports on 4/19/2017 10:48:01 AM. This summary generated: 10/9/2020 3:11:40 PM.",Possible - Conflicting Reports,4,1/25/2017,2017,1,3,2,4,2,4,0,0,0,0,2,2,0,0,1,0,0,5,Car bomb,VBIED,None,259,-1,-99,-99,524,-1,-99,-99,6,21,116,645,2325,207828367,Asia,Western Asia,Iraq,Sala ad-Din,Tikrit,Suwayda Village near Tel Ksaiba,34.6,43.67,Iraqi Army and Popular Mobilization soldiers,3,20,115,Security,Forces,Troop(s),13,111,159,Domestic Government,Iraqi,N/A,18,49,21,N/A,N/A,N/A,1,0,0,1412607573,1585107768,1585107768,Islamic State,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,2,0,1,1
02-Oct-20,-1964845043,"7/25/2005: In Baghdad, Baghdad, Iraq at Hotel, al-Firdous Square, Central Baghdad, 1 attacker attacked Al Sadeer Hotel in a Confirmed Suicide suicide attack with a Car bomb, killing 8 people (0 civilian, 0 political, and 6 security) and wounding 16 people.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 3/26/2014 3:48:52 PM. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,2,7/25/2005,2005,7,1,15,16,4,8,0,0,0,0,4,6,0,0,1,0,0,5,Car bomb,VBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,21,116,645,2314,-252679021,Asia,Western Asia,Iraq,Baghdad,Baghdad,"Hotel, al-Firdous Square, Central Baghdad",33.34,44.4,Al Sadeer Hotel,1,1,4,Civilian,Commercial,Hotel/Restaurant,42,158,144,N/A,Multinational,Unknown,14,50,20,Unknown,Unknown,Unknown,0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,0,1
02-Oct-20,-1964525615,"12/8/2018: In Gulumba Gana, Borno, Nigeria at Military Base in Gulumba Gana village, 1 attacker attacked Nigerian Military Base in a Possible - Conflicting Reports suicide attack with a Unspecified, killing 2 people (0 civilian, 0 political, and 2 security) and wounding 2 people.  No group claimed responsibility, but Boko Haram (Shekau Faction) is suspected.  (Note: Claim status not verified!) The attack was verified as Possible - Conflicting Reports on 5/10/2019 2:27:21 PM. This summary generated: 10/9/2020 3:11:40 PM.",Possible - Conflicting Reports,2,12-08-2018,2018,12,6,2,2,2,2,0,0,0,0,2,2,0,0,0,1,0,10,Unspecified,Unspecified,None,297,-1,-99,-99,640,-1,-99,-99,3,4,181,475,2957,-232058793,Africa,Western Africa,Nigeria,Borno,Gulumba Gana,Military Base in Gulumba Gana village,11.6501,14.1045,Nigerian Military Base,3,20,106,Security,Forces,Base,13,165,159,Domestic Government,Nigerian,N/A,18,49,21,N/A,N/A,N/A,0,0,1,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,2033412617,1585107768,1585107768,Boko Haram (Shekau Faction),N/A,N/A,1,0,0,1
02-Oct-20,-1964231808,"12/12/2018: In Hajin, Deir ez-Zor, Syria at the vicinity of Hajin's hospital, 2 attackers attacked SDF Forces in a Confirmed Suicide suicide attack with a Car bomb, killing 4 people (0 civilian, 0 political, and 4 security) and wounding 3 people.  Islamic State claimed the attack.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 7/17/2019 11:30:06 AM. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,5,12-12-2018,2018,12,3,3,3,4,4,0,0,0,0,4,4,0,0,1,0,0,5,Car bomb,VBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,21,235,652,4017,1550510735,Asia,Western Asia,Syria,Deir ez-Zor,Hajin,the vicinity of Hajin's hospital,34.69508,40.83138,SDF Forces,3,38,224,Security,Separatist Militia,Troop(s),17,225,80,Syrian Democratic Forces,Syrian,Kurd,14,50,20,Unknown,Unknown,Unknown,1,0,0,1412607573,1585107768,1585107768,Islamic State,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,2,0,2,0
02-Oct-20,-1962445772,"9/3/2012: In Peshawar, Khyber-Pakhtunkhwa, Pakistan at Near the office of the UN Refugee Agency and residential quarters of US Consulate, 1 attacker attacked US Government Vehicle in a Confirmed Suicide suicide attack with a Car bomb, killing 4 people (0 civilian, 4 political, and 0 security) and wounding 19 people.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 3/7/2014 2:50:11 PM. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,2,09-03-2012,2012,9,1,12,19,2,4,0,0,2,4,0,0,0,0,1,0,0,5,Car bomb,VBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,13,187,770,3218,-1775546803,Asia,Southern Asia,Pakistan,Khyber-Pakhtunkhwa,Peshawar,Near the office of the UN Refugee Agency and residential quarters of US Consulate,34.01,71.58,US Government Vehicle,2,14,82,Political,Foreign,Convoy,14,5,159,Foreign Government,American,N/A,18,49,21,N/A,N/A,N/A,0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,1,0
02-Oct-20,-1961795401,"8/9/2015: In Derna, Darnah, Libya at North side of town on a coastal road, 1 attacker attacked Abu Salim Martyrs Brigade, an extemist Islamist group which retook control of Derna from IS in a Confirmed Suicide suicide attack with a Car bomb, killing 10 people (6 civilian, 0 political, and 4 security) and wounding 21 people.  Islamic State - Cyrenaica Province claimed the attack.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 7/19/2016 10:14:41 AM. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,2,08-09-2015,2015,8,7,21,21,10,10,6,6,0,0,4,4,0,0,1,0,0,5,Car bomb,VBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,3,7,141,620,2668,1424459049,Africa,Northern Africa,Libya,Darnah,Derna,North side of town on a coastal road,32.766667,22.63333,"Abu Salim Martyrs Brigade, an extemist Islamist group which retook control of Derna from IS",3,24,150,Security,Rival Militant Group,Troop(s),48,130,144,Abu Salim Martyrs Brigade (Libya),Libyan,Unknown,6,3,24,Islam,Unknown (Islam),Unknown (Islam),1,0,0,677592416,1585107768,1585107768,Islamic State - Cyrenaica Province,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,1,0
02-Oct-20,-1961784128,"12/17/2010: In Panjwai, Kandahar, Afghanistan at Mosque, Panjwai District Bazaar, 1 attacker attacked Memorial service for killed policeman in a Possible - Too Few Sources suicide attack with a Belt bomb, killing no one (0 civilian, 0 political, and 0 security) and wounding no one.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Possible - Too Few Sources on 6/19/2012. This summary generated: 10/9/2020 3:11:40 PM.",Possible - Too Few Sources,1,12/17/2010,2010,12,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,Belt bomb,PBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,13,1,700,845,-1630348415,Asia,Southern Asia,Afghanistan,Kandahar,Panjwai,"Mosque, Panjwai District Bazaar",31.55,65.45,Memorial service for killed policeman,1,8,45,Civilian,Religious,Funeral,42,1,144,N/A,Afghan,Unknown,14,50,20,Unknown,Unknown,Unknown,0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,1,0
02-Oct-20,-1961266051,"7/19/1994: In Colon, Colon, Panama at Airplane over Santa Rita Ridge, 1 attacker attacked Panamanian flight with Israeli citizens aboard in a Possible - Conflicting Reports suicide attack with a Unspecified PBIED, killing 21 people (21 civilian, 0 political, and 0 security) and wounding no one.  No group claimed responsibility, but Hezbollah is suspected.  (Note: Claim status not verified!) The attack was verified as Possible - Conflicting Reports on 2/13/2015 10:41:45 AM. This summary generated: 10/9/2020 3:11:40 PM.",Possible - Conflicting Reports,3,7/19/1994,1994,7,2,0,0,21,21,21,21,0,0,0,0,0,0,0,1,0,15,Unspecified PBIED,PBIED,None,-1,-1,-1,-1,-1,-1,-1,-1,5,5,190,95,3293,1197130483,Americas,Central America,Panama,Colon,Colon,Airplane over Santa Rita Ridge,9.35,-79.89,Panamanian flight with Israeli citizens aboard,1,11,171,Civilian,Transportation,Aircraft(s),42,158,144,N/A,Multinational,Unknown,14,50,20,Unknown,Unknown,Unknown,0,0,1,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1027923126,1585107768,1585107768,Hezbollah,N/A,N/A,1,0,0,1
02-Oct-20,-1960970437,"9/9/2007: In Balad, Sala ad-Din, Iraq at near an Iraqi army checkpoint, 1 attacker attacked Iraqi Army checkpoint in a Confirmed Suicide suicide attack with a Truck bomb, killing 5 people (1 civilian, 0 political, and 4 security) and wounding 15 people.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 8/7/2012. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,3,09-09-2007,2007,9,7,3,15,4,5,0,1,0,0,4,4,0,1,0,0,0,4,Truck bomb,VBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,21,116,645,2325,557719770,Asia,Western Asia,Iraq,Sala ad-Din,Balad,near an Iraqi army checkpoint,34.01,44.14,Iraqi Army checkpoint,3,20,107,Security,Forces,Checkpoint,13,111,159,Domestic Government,Iraqi,N/A,18,49,21,N/A,N/A,N/A,0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,1,0
02-Oct-20,-1960469306,"12/13/2001: In New Delhi, Delhi, India at Central Legislative Chamber, Main Entrance to the Parliament Chamber, 1 attacker attacked Indian Parliament Building in a Confirmed Suicide suicide attack with a Belt bomb, killing 12 people (0 civilian, 12 political, and 0 security) and wounding no one.  No group claimed responsibility, but Lashkar-e Taiba is suspected.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 3/20/2014 3:04:09 PM. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,2,12/13/2001,2001,12,4,0,0,7,12,0,0,7,12,0,0,1,0,0,0,0,3,Belt bomb,PBIED,None,364,-1,-99,-99,792,-1,-99,-99,6,13,113,750,2174,-766411716,Asia,Southern Asia,India,Delhi,New Delhi,"Central Legislative Chamber, Main Entrance to the Parliament Chamber",28.6,77.2,Indian Parliament Building,2,13,72,Political,Domestic,Facility/Building,13,108,159,Domestic Government,Indian,N/A,18,49,21,N/A,N/A,N/A,0,0,1,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,-22169946,1585107768,1585107768,Lashkar-e Taiba,N/A,N/A,1,0,0,1
02-Oct-20,-1959567071,"9/23/2007: In Baqubah, Diyala, Iraq at NA, 1 attacker attacked Iraqi Army checkpoint in a Possible - Too Few Sources suicide attack with a Car bomb, killing no one (0 civilian, 0 political, and 0 security) and wounding 5 people.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Possible - Too Few Sources on 8/7/2012. This summary generated: 10/9/2020 3:11:40 PM.",Possible - Too Few Sources,1,9/23/2007,2007,9,7,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,Car bomb,VBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,21,116,645,2317,1290433160,Asia,Western Asia,Iraq,Diyala,Baqubah,NA,33.74,44.64,Iraqi Army checkpoint,3,20,107,Security,Forces,Checkpoint,13,111,159,Domestic Government,Iraqi,N/A,18,49,21,N/A,N/A,N/A,0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,1,0
02-Oct-20,-1959405015,"5/1/2003: In Tel Aviv, Tel Aviv, Israel at Café, Near US Embassy, 1 attacker attacked ""Mike's Place"" Café, popular with Israelis and foreign (American, British, etc.) workers in a Confirmed Suicide suicide attack with a Belt bomb, killing 3 people (3 civilian, 0 political, and 0 security) and wounding 65 people.  Hamas claimed the attack.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 3/25/2014 5:34:08 PM. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,7,05-01-2003,2003,5,4,40,65,3,3,3,3,0,0,0,0,1,0,0,0,0,3,Belt bomb,PBIED,None,234,-1,501,-1,477,-1,968,-1,6,21,118,666,2236,-1884546852,Asia,Western Asia,Israel,Tel Aviv,Tel Aviv,"Café, Near US Embassy",32.08088,34.78057,"""Mike's Place"" Café, popular with Israelis and foreign (American, British, etc.) workers",1,1,4,Civilian,Commercial,Hotel/Restaurant,42,113,144,N/A,Israeli,Unknown,14,50,20,Unknown,Unknown,Unknown,1,0,0,-744776018,1585107768,1585107768,Hamas,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,1,0
02-Oct-20,-1958486531,"3/10/2008: In Kanan, Diyala, Iraq at Kanan village, 1 attacker (1 of whom were female) attacked Sheikh Ghadban al-Karkhi, Sahwa/Awakening Council leader [killed] in a Confirmed Suicide suicide attack with a Belt bomb, killing 4 people (1 civilian, 1 political, and 2 security) and wounding no one.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 8/7/2012. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,2,03-10-2008,2008,3,1,0,0,4,4,1,1,1,1,2,2,1,0,0,0,0,3,Belt bomb,PBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,21,116,645,2317,560317665,Asia,Western Asia,Iraq,Diyala,Kanan,Kanan village,33.69,44.8,"Sheikh Ghadban al-Karkhi, Sahwa/Awakening Council leader [killed]",3,33,209,Security,Government Organized Militia,Leader(s),2,111,13,Awakening,Iraqi,Arab,6,1,22,Islam,Sunni,Unknown (Sunni),0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,1,0,0
02-Oct-20,-1957584247,"4/1/2011: In Darra Adam Khel, F.A.T.A., Pakistan at Weapons Market, 1 attacker attacked a weapons market in Dara Adam Khel in a Confirmed Suicide suicide attack with a Belt bomb, killing 1 person (1 civilian, 0 political, and 0 security) and wounding 10 people.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 3/21/2014 1:00:08 PM. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,2,04-01-2011,2011,4,5,5,10,1,1,1,1,0,0,0,0,1,0,0,0,0,3,Belt bomb,PBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,13,187,770,3216,-1528283786,Asia,Southern Asia,Pakistan,F.A.T.A.,Darra Adam Khel,Weapons Market,33.69,71.51,a weapons market in Dara Adam Khel,1,1,3,Civilian,Commercial,Facility/Building,42,177,144,N/A,Pakistani,Unknown,14,50,20,Unknown,Unknown,Unknown,0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,1,0
02-Oct-20,-1956958921,"8/28/2012: In Ghazni City, Ghazni, Afghanistan at Funeral for the father of a provincial intelligence official, 1 attacker attacked Provincial Afgan intelligence official in a Confirmed Suicide suicide attack with a Belt bomb, killing no one (0 civilian, 0 political, and 0 security) and wounding no one.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 7/10/2014 1:15:14 PM. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,2,8/28/2012,2012,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,Belt bomb,PBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,13,1,700,830,-1214132275,Asia,Southern Asia,Afghanistan,Ghazni,Ghazni City,Funeral for the father of a provincial intelligence official,33.54,68.43,Provincial Afgan intelligence official,3,20,110,Security,Forces,Leader(s),13,1,159,Domestic Government,Afghan,N/A,18,49,21,N/A,N/A,N/A,0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,0,1
02-Oct-20,-1956870825,"6/3/2015: In Maiduguri, Borno, Nigeria at Mechanic Workshop, along Baga Road, 1 attacker attacked a mechanic workshop in a Confirmed Suicide suicide attack with a Belt bomb, killing 8 people (8 civilian, 0 political, and 0 security) and wounding 18 people.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 8/11/2015 10:14:04 AM. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,2,06-03-2015,2015,6,3,0,18,4,8,4,8,0,0,0,0,1,0,0,0,0,3,Belt bomb,PBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,3,4,181,475,2957,-1342462191,Africa,Western Africa,Nigeria,Borno,Maiduguri,"Mechanic Workshop, along Baga Road",11.833333,13.15,a mechanic workshop,1,4,24,Civilian,General,Other,42,165,144,N/A,Nigerian,Unknown,14,50,20,Unknown,Unknown,Unknown,0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,0,1
02-Oct-20,-1955949006,"6/14/2004: In Madain, Baghdad, Iraq at City of Salman Pak, 1 attacker attacked Iraqi Police patrol in a Possible - Too Few Sources suicide attack with a Car bomb, killing 4 people (0 civilian, 0 political, and 4 security) and wounding no one.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Possible - Too Few Sources on 8/7/2012 8:26:45 PM. This summary generated: 10/9/2020 3:11:40 PM.",Possible - Too Few Sources,1,6/14/2004,2004,6,1,0,0,4,4,0,0,0,0,4,4,0,0,1,0,0,5,Car bomb,VBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,21,116,645,2314,32903417,Asia,Western Asia,Iraq,Baghdad,Madain,City of Salman Pak,33.100133,44.58123,Iraqi Police patrol,3,22,128,Security,Police,Patrol,13,111,159,Domestic Government,Iraqi,N/A,18,49,21,N/A,N/A,N/A,0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,0,1
02-Oct-20,-1955426062,"11/2/2017: In Balkh, Balkh, Afghanistan at unknown, 1 attacker attacked District Commander Nabi Gechi [survived] in a Possible - Too Few Sources suicide attack with a Car bomb, killing 1 person (0 civilian, 0 political, and 1 security) and wounding 10 people.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Possible - Too Few Sources on 11/28/2018 1:23:34 PM. This summary generated: 10/9/2020 3:11:40 PM.",Possible - Too Few Sources,2,11-02-2017,2017,11,4,10,10,1,1,0,0,0,0,1,1,0,0,1,0,0,5,Car bomb,VBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,13,1,700,852,1493237808,Asia,Southern Asia,Afghanistan,Balkh,Balkh,unknown,36.773056,66.873611,District Commander Nabi Gechi [survived],3,22,126,Security,Police,Leader(s),13,1,159,Domestic Government,Afghan,N/A,18,49,21,N/A,N/A,N/A,0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,0,1
02-Oct-20,-1954862888,"2/1/2007: In Baghdad, Baghdad, Iraq at Karrada neighborhood, near St. Raphael Hospital, 1 attacker attacked Minibus transporting Iraqi civilians in a Confirmed Suicide suicide attack with a Truck bomb, killing 6 people (6 civilian, 0 political, and 0 security) and wounding 12 people.  No group claimed responsibility.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 8/7/2012. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,3,02-01-2007,2007,2,4,8,12,6,6,6,6,0,0,0,0,0,1,0,0,0,4,Truck bomb,VBIED,None,-99,-99,-99,-99,-99,-99,-99,-99,6,21,116,645,2314,-252679021,Asia,Western Asia,Iraq,Baghdad,Baghdad,"Karrada neighborhood, near St. Raphael Hospital",33.34,44.4,Minibus transporting Iraqi civilians,1,11,65,Civilian,Transportation,Vehicle(s),42,111,144,N/A,Iraqi,Unknown,14,50,20,Unknown,Unknown,Unknown,0,0,0,40934540,1585107768,1585107768,Unknown Group,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,1,0
02-Oct-20,-1954290281,"8/7/1998: In Nairobi, Nairobi, Kenya at Embassy, downtown Nairobi, 1 attacker attacked US Embassy in a Confirmed Suicide suicide attack with a Truck bomb, killing 213 people (200 civilian, 13 political, and 0 security) and wounding 5000 people.  Al-Qaeda Central claimed the attack.  (Note: Claim status not verified!) The attack was verified as Confirmed Suicide on 3/19/2014 12:29:13 PM. This summary generated: 10/9/2020 3:11:40 PM.",Confirmed Suicide,3,08-07-1998,1998,8,5,4200,5000,156,213,143,200,13,13,0,0,0,1,0,0,0,4,Truck bomb,VBIED,None,-1,-1,-99,-99,-1,-1,-99,-99,3,6,129,501,2398,-1833365751,Africa,Eastern Africa,Kenya,Nairobi,Nairobi,"Embassy, downtown Nairobi",-1.283,36.817,US Embassy,2,14,83,Political,Foreign,Facility/Building,14,5,144,Foreign Government,American,Unknown,18,49,21,N/A,N/A,N/A,1,0,0,-195374523,1585107768,1585107768,Al-Qaeda Central,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1585107768,1585107768,1585107768,N/A,N/A,N/A,1,0,1,0
